onset	duration	trial_type	response_time	stim_file
0.0152111053466796	2.067333936691284	163.0	0.4261400699615478	Using parallel bars/v_Using parallel bars_id_KQYLAcBmyuQ_start_10.0_label_1.mp4
4.014965057373047	2.000714063644409	11.0	0.3491239547729492	Belly dance/v_Belly dance_id_yYxbM0WRaRM_start_126.0_label_1.mp4
8.014829158782959	2.0001778602600098	60.0	0.3095710277557373	Hanging wallpaper/v_Hanging wallpaper_id_Zo9-gbOTZX4_start_142.5_label_1.mp4
12.014212131500244	2.000660896301269	136.0	0.421788215637207	Shot put/v_Shot put_id_cDAeOGPPN-M_start_4.5_label_1.mp4
16.01389718055725	2.0004889965057373	110.0	0.3901700973510742	Playing rubik cube/v_Playing rubik cube_id_-27hXL_H5bw_start_42.5_label_1.mp4
24.01318407058716	2.0005640983581543	74.0	0.3349587917327881	Knitting/v_Knitting_id_0dSLp3n4HiU_start_139.5_label_1.mp4
28.012848138809204	2.0004539489746094	17.0	0.3752789497375488	Building sandcastles/v_Building sandcastles_id_8Y7zV1Bt9v0_start_14.0_label_1.mp4
32.012511014938354	2.00062894821167	45.0	0.3276379108428955	Drinking coffee/v_Drinking coffee_id_u9w4R-2wyIs_start_157.0_label_1.mp4
36.01235604286194	2.000225067138672	131.0	0.3599538803100586	Running a marathon/v_Running a marathon_id_kJv9UTL2OkI_start_72.5_label_1.mp4
40.01185607910156	2.00040602684021	143.0	0.3843169212341308	Smoking hookah/v_Smoking hookah_id_SY-g-1GJU5U_start_16.5_label_1.mp4
48.011149168014526	2.000623941421509	102.0	0.344937801361084	Playing harmonica/v_Playing harmonica_id_rRyB45jM1sQ_start_29.0_label_1.mp4
52.01080799102783	2.000610113143921	12.0	0.3451640605926513	Blow-drying hair/v_Blow-drying hair_id_tOEomEC1rY8_start_50.0_label_1.mp4
56.01049518585205	2.017070770263672	50.0	0.1930220127105713	Fun sliding down/v_Fun sliding down_id_CCLcZk5yKfA_start_66.5_label_1.mp4
60.01014018058777	2.017080783843994	94.0	0.3372631072998047	Playing bagpipes/v_Playing bagpipes_id_m6ElXdSp0eQ_start_11.0_label_1.mp4
64.00981998443604	2.017076015472412	72.0	0.3936669826507568	Kite flying/v_Kite flying_id_fzcSFA_eQuM_start_34.0_label_1.mp4
72.00918316841125	2.000501871109009	128.0	0.3068628311157226	Rock-paper-scissors/v_Rock-paper-scissors_id_hoEfK0CEwzE_start_109.0_label_1.mp4
76.0087161064148	2.0002670288085938	122.0	0.4114880561828613	Putting on makeup/v_Putting on makeup_id_XIykwV0Rs7o_start_2.5_label_1.mp4
80.008465051651	2.0170509815216064	46.0	0.355086088180542	Drum corps/v_Drum corps_id_rGeH-UdpC-8_start_108.5_label_1.mp4
84.00804114341736	2.0172159671783447	142.0	0.4434461593627929	Smoking a cigarette/v_Smoking a cigarette_id_E77B8x0MJJk_start_36.0_label_1.mp4
88.02437400817871	2.000465154647827	81.0	0.4597549438476562	Making an omelette/v_Making an omelette_id_Dn5x5rNTD_E_start_12.0_label_1.mp4
96.00728702545166	2.0003809928894043	152.0	0.3729050159454345	Surfing/v_Surfing_id_Rvi9s5vFACI_start_137.0_label_1.mp4
100.00621700286864	2.0175931453704834	5.0	0.3808069229125976	Baking cookies/v_Baking cookies_id_Kqcq3hq3uGc_start_167.5_label_1.mp4
104.02303218841551	2.000505924224853	105.0	0.3731861114501953	Playing lacrosse/v_Playing lacrosse_id_LULWfPfYpW0_start_78.5_label_1.mp4
108.02273416519164	2.0003719329833984	180.0	0.4935228824615478	Zumba/v_Zumba_id_aGKxVuFB1nk_start_79.5_label_1.mp4
112.02237510681152	2.033879041671753	41.0	0.4763920307159424	Doing kickboxing/v_Doing kickboxing_id_KX5-ogeZdRk_start_29.5_label_1.mp4
120.02175903320312	1.983926057815552	157.0	0.2951209545135498	Tango/v_Tango_id_YIdNv00Xu3U_start_36.5_label_1.mp4
124.02133417129517	2.0006558895111084	68.0	0.3427700996398926	Ice fishing/v_Ice fishing_id_Pka_LA6JR1w_start_75.0_label_1.mp4
128.02101612091064	2.000530958175659	104.0	0.3991529941558838	Playing kickball/v_Playing kickball_id_nF8EY7DZuUc_start_12.0_label_1.mp4
132.0206561088562	2.000828981399536	77.0	0.487462043762207	Longboarding/v_Longboarding_id_fWId3eAFtIk_start_56.0_label_1.mp4
136.02038407325745	2.000452041625977	69.0	0.3918299674987793	Ironing clothes/v_Ironing clothes_id_DZp1RHOIrnU_start_18.0_label_1.mp4
144.0196681022644	2.0337939262390137	139.0	0.6711678504943848	Skateboarding/v_Skateboarding_id_NIxt25vIKEg_start_63.0_label_1.mp4
148.0193030834198	2.000307083129883	98.0	0.4009139537811279	Playing drums/v_Playing drums_id_5LkfeOLlh84_start_112.0_label_1.mp4
152.01896810531616	2.016988039016724	126.0	0.3125159740447998	Riding bumper cars/v_Riding bumper cars_id_vRT8CGHzZUI_start_32.0_label_1.mp4
156.01861095428467	2.033675193786621	174.0	0.4162042140960693	Washing hands/v_Washing hands_id_GfX98uxlNy4_start_51.5_label_1.mp4
160.01831102371216	2.0005600452423096	59.0	0.3218600749969482	Hand washing clothes/v_Hand washing clothes_id_UvNPZBqy078_start_36.5_label_1.mp4
168.01762008666992	2.0005340576171875	24.0	0.4585399627685547	Carving jack-o-lanterns/v_Carving jack-o-lanterns_id_Q2JYyimABhQ_start_34.0_label_1.mp4
172.01723504066467	2.0004429817199707	1.0	0.5069448947906494	Archery/v_Archery_id_RL14bwcOHzQ_start_21.5_label_1.mp4
176.01696705818176	2.000615119934082	141.0	0.3871951103210449	Slacklining/v_Slacklining_id_6JcooHCyyY4_start_41.0_label_1.mp4
180.01655197143555	2.0002222061157227	28.0	0.3320169448852539	Cleaning shoes/v_Cleaning shoes_id_5jtzNQWVoWI_start_143.5_label_1.mp4
184.01624703407288	2.000615119934082	100.0	0.3719029426574707	Playing flauta/v_Playing flauta_id_YCR8rnwcgh0_start_41.0_label_1.mp4
192.01558709144592	2.0004470348358154	58.0	0.332637071609497	Hand car wash/v_Hand car wash_id_tLkMQOiRDcI_start_52.0_label_1.mp4
196.0152060985565	2.03391695022583	111.0	0.4597160816192627	Playing saxophone/v_Playing saxophone_id_vNXzedQQgao_start_165.5_label_1.mp4
200.0149211883545	2.0004169940948486	40.0	0.7972970008850098	Doing karate/v_Doing karate_id_iJuNmyPcq5A_start_8.5_label_1.mp4
204.01460218429563	2.001055955886841	34.0	0.8130249977111816	Decorating the Christmas tree/v_Decorating the Christmas tree_id_N2_FPZpkK_g_start_17.0_label_1.mp4
208.01419496536252	2.000572204589844	162.0	0.1499609947204589	Tumbling/v_Tumbling_id_RhsLGiS3XFM_start_54.0_label_1.mp4
216.013601064682	2.000391960144043	13.0	0.3827419281005859	Braiding hair/v_Braiding hair_id_F4cEHftcemA_start_64.5_label_1.mp4
220.01320099830627	2.000130176544189	118.0	0.5273740291595459	Powerbocking/v_Powerbocking_id_2qC-8XpAVr4_start_11.0_label_1.mp4
224.01282596588132	2.0340840816497803	137.0	0.3579981327056885	Shoveling snow/v_Shoveling snow_id_NlXsOx0Dt-0_start_17.5_label_1.mp4
228.0125160217285	2.000368118286133	38.0	0.2237257957458496	Doing crunches/v_Doing crunches_id_AuSuvNp4KCM_start_99.5_label_1.mp4
232.01221203804016	2.000319004058838	6.0	0.8241939544677734	Ballet/v_Ballet_id_qlb2edpQI5M_start_24.0_label_1.mp4
240.01149106025696	2.0002849102020264	97.0	0.4248819351196289	Playing congas/v_Playing congas_id_xf78pOzSSSc_start_127.0_label_1.mp4
244.01114511489868	2.0003390312194824	70.0	0.4170820713043213	Javelin throw/v_Javelin throw_id_npT8NUuCdOM_start_3.0_label_1.mp4
248.01082110404968	2.0007359981536865	23.0	0.8172681331634521	Capoeira/v_Capoeira_id_IKFb0AnlFqg_start_8.5_label_1.mp4
252.01048803329468	2.0004680156707764	83.0	0.4177749156951904	Mooping floor/v_Mooping floor_id_RmzAN9QNUic_start_28.5_label_1.mp4
256.0101840496063	2.050457000732422	176.0	0.4321300983428955	Waxing skis/v_Waxing skis_id_-o4ve46Bx-Q_start_21.0_label_1.mp4
